Name;Level;ID_GPC;ID_PIM
Arneses/correas;Level 4;10000796;10000796
Parques de juego para bebés;Level 4;10000788;10000788
Control de la seguridad del bebé (no eléctrico);Level 4;10000634;10000634
Control de la seguridad del bebé (eléctrico);Level 4;10000791;10000791
Protección segura del bebé (no eléctrico);Level 4;10000503;10000503
Seguridad/vigilancia/protección para bebé – otro;Level 4;10006820;10006820
Seguridad/vigilancia/protección para bebé – partes de reemplazo;Level 4;10006819;10006819
Paquetes con variedad de productos para seguridad/vigilancia/protección del bebé;Level 4;10006818;10006818
Seguridad/protección medioambiental;Level 2;91020000;91020000
Fuego ecológico/productos de seguridad química;Level 3;91020100;91020100
Paquetes variados de productos de seguridad química/fuego ecológico/;Level 4;10005387;10005387
Rampas/escaleras de escape para incendios;Level 4;10005384;10005384
Retardantes/supresores de fuego;Level 4;10005383;10005383
Alarmas de incendio público;Level 4;10005385;10005385
Campanas extractoras de humo/Respiradores;Level 4;10005386;10005386
Productos de seguridad para inclemencias meteorológicas/desastres naturales;Level 3;91020200;91020200
Bocinas de aire/niebla;Level 4;10005388;10005388
Cintas para barreras de seguridad;Level 4;10005725;10005725
Cinturón salvavidas/Chaleco salvavidas;Level 4;10005389;10005389
Embarcaciones salvavidas/flotadores salvavidas/almohadas salvavidas;Level 4;10005390;10005390
Detectores de rayos (eléctricos);Level 4;10003427;10003427
Pararrayos/Accesorios;Level 4;10005391;10005391
Sacos de arena/protectores de suelo;Level 4;10005392;10005392
Paquetes variados de productos de seguridad ambientales/desastres naturales;Level 4;10005395;10005395
Seguridad/protección/vigilancia de hogares/negocios;Level 2;91030000;91030000
Sistemas de alarma;Level 3;91030100;91030100
Piezas/Accesorios de repuesto de sistemas de alarma;Level 4;10005473;10005473
Alarmas antirrobo;Level 4;10005396;10005396
Detectores de gas/humo;Level 4;10005397;10005397
Control de la muchedumbre;Level 3;91030700;91030700
Postes separadores;Level 4;10006231;10006231
Productos de seguridad para puertas/ventanas/perímetros;Level 3;91030200;91030200
Sistemas de seguridad de control de acceso;Level 4;10005398;10005398
Cadenas para puertas;Level 4;10005401;10005401
Intercomunicadores de entrada para puertas/accesos;Level 4;10005399;10005399
Visores para puertas/accesos;Level 4;10005402;10005402
Pestillos/candados/cerrojos para puertas/accesos/ventanas;Level 4;10005400;10005400
Paquetes variados de productos de seguridad perimetral/puertas/ventanas;Level 4;10005406;10005406
Puertas/accesos de seguridad;Level 4;10005403;10005403
Rejas/paneles/persianas antirrobo para ventanas;Level 4;10005405;10005405
Extintores para viviendas/negocios;Level 3;91030300;91030300
Mantas de incendio;Level 4;10005407;10005407
Extintores de incendio – Presurizados;Level 4;10005408;10005408
Mangueras de incendio;Level 4;10005409;10005409
Paquetes variados de extintores para incendio para viviendas/negocios;Level 4;10005410;10005410
Paquetes variados de seguridad/vigilancia para viviendas/negocios;Level 3;91030600;91030600
Equipos de vigilancia para viviendas/negocios;Level 3;91030400;91030400
Equipo de instalación/detección de micrófonos ocultos;Level 4;10005411;10005411
Espejos exteriores convexos;Level 4;10005709;10005709
Paquetes variados de equipos de vigilancia de viviendas/negocios;Level 4;10005415;10005415
Sensores de luz/movimiento/sonido;Level 4;10005412;10005412
Luces de seguridad;Level 4;10005413;10005413
Cámaras de vigilancia/grabadores de vídeo;Level 4;10005414;10005414
Cajas de seguridad;Level 3;91030500;91030500
Cajas de seguridad;Level 4;10005416;10005416
Seguridad/protección personal;Level 2;91010000;91010000
Dispositivos de seguridad personal;Level 3;91010100;91010100
Mantas de supervivencia de emergencia/sacos de dormir;Level 4;10005472;10005472
Silbatos de emergencia;Level 4;10005374;10005374
Alarmas de llavero;Level 4;10005375;10005375
Alarmas de equipaje personal;Level 4;10005376;10005376
Paquetes variados de dispositivos de seguridad personal;Level 4;10005382;10005382
Destellos/señales de seguridad personal;Level 4;10005377;10005377
Luces de seguridad personal;Level 4;10005378;10005378
Vehículos a control remoto;Level 4;10006850;10006850
Partes de reemplazo y accesorios para vehículos a control remoto;Level 4;10006851;10006851
Cámaras web inalámbricas portátiles (Vigilancia inversa);Level 4;10005381;10005381
Paquetes variados de Seguridad/protección/vigilancia;Level 2;91040000;91040000
Paquetes variados de Seguridad/protección/vigilancia;Level 3;91040100;91040100
Equipamientos deportivos;Level 1;71000000;71000000
Ejercitadores para bebé / transportación;Level 2;71020000;71020000
Ejercitadores para bebé / transportación;Level 3;71020100;71020100
Portabebés;Level 4;10000502;10000502
Cunas/moises/canastos portátiles;Level 4;10000795;10000795
Moisés/cunas – De viaje;Level 4;10000794;10000794
Saltador de puerta;Level 4;10000802;10000802
Ejercitadores para bebé / transportación – partes de reemplazo;Level 4;10006813;10006813
Otros artículos de ejercicios para el bebé;Level 4;10000805;10000805
Paquete con variedad de ejercitadores para bebé / transportación;Level 4;10006812;10006812
Columpios;Level 4;10000803;10000803
Andadores;Level 4;10000804;10000804
Accesorios para carritos/sillitas/cochecitos de paseo;Level 4;10000797;10000797
Carritos/sillitas/cochecitos de paseo;Level 4;10000793;10000793
Equipamientos deportivos;Level 2;71010000;71010000
Equipo para deportes de combate;Level 3;71010700;71010700
Otros equipamientos para deportes de combate;Level 4;10004096;10004096
Paquetes variados de equipamiento para deportes combate;Level 4;10001809;10001809
Equipamiento para esgrima (no eléctrico);Level 4;10004112;10004112
Equipamiento para esgrima (eléctrico);Level 4;10004098;10004098
Equipamiento para deportes de artes marciales;Level 4;10001807;10001807
Artículos de entrenamiento para deportes de combate;Level 4;10001806;10001806
Equipamiento para deportes de ciclismo;Level 3;71010800;71010800
Dispositivo antirrobo para bicicletas;Level 4;10006392;10006392
Otros equipamientos para ciclismo;Level 4;10001813;10001813
Paquetes variados de equipamiento para ciclismo;Level 4;10001812;10001812
Bicicletas – Recambios;Level 4;10001811;10001811
Bicicletas (no motorizadas);Level 4;10001810;10001810
Bicicletas (motorizadas);Level 4;10005815;10005815
Patinete (no accionado mecánicamente);Level 4;10006391;10006391
Equipo para pesca con caña/pesca;Level 3;71012100;71012100
Detectores de peces;Level 4;10005870;10005870
Moscas/cebos de pesca;Level 4;10001915;10001915
Flotadores de pesca;Level 4;10001917;10001917
Anzuelos;Level 4;10001916;10001916
Sedales;Level 4;10001920;10001920
Redes de pesca;Level 4;10001918;10001918
Carretes de pesca;Level 4;10001914;10001914
Accesorios para cañas de pesca;Level 4;10001921;10001921
Varillas/cañas de pesca;Level 4;10001913;10001913
Otros equipamientos para deportes de pesca;Level 4;10001923;10001923
Paquetes variados de equipamientos para deportes de pesca;Level 4;10001922;10001922
Equipo para gimnasia;Level 3;71011000;71011000
Aparatos de gimnasia;Level 4;10001827;10001827
Otros equipamientos para deportes gimnásticos;Level 4;10001830;10001830
Paquetes variados de equipamiento para deportes gimnásticos;Level 4;10001829;10001829
Equipamiento para gimnasia rítmica;Level 4;10001826;10001826
Artículos de caza;Level 3;71011700;71011700
Reclamos/señuelos/cebos para animales;Level 4;10001880;10001880
Equipamiento de ropa para campos de caza;Level 4;10001883;10001883
Otros artículos para deportes de caza;Level 4;10001886;10001886
Paquetes variados de artículos para deportes de caza;Level 4;10001885;10001885
Equipo para paracaidismo/parapente;Level 3;71011100;71011100
Cometas;Level 4;10001831;10001831
Buggies/tablas para paracaídas/cometas (no eléctricos);Level 4;10001834;10001834
Equipamiento para deportes con paracaídas/cometas – Accesorios/recambios;Level 4;10001835;10001835
Otros equipamientos para deportes con paracaídas/cometas;Level 4;10001838;10001838
Paquetes variados de equipamiento para deportes con paracaídas/cometas;Level 4;10001837;10001837
Paracaídas;Level 4;10001832;10001832
Equipo para mantenimiento físico;Level 3;71010900;71010900
Máquinas de ejercicios (no eléctricas);Level 4;10001815;10001815
Máquinas de ejercicios (eléctricas);Level 4;10001814;10001814
Mancuernas/pesas libres;Level 4;10001816;10001816
Accesorios de gimnasio;Level 4;10001819;10001819
Equipamiento para mantenimiento físico personal – Accesorios/recambios;Level 4;10001823;10001823
Otros equipamientos para deportes de mantenimiento físico personal;Level 4;10001825;10001825
Paquetes variados de equipamientos para deportes de mantenimiento físico personal;Level 4;10001824;10001824
Aparatos de control de ejercicios;Level 4;10001822;10001822
Equipo para deportes de raqueta;Level 3;71010300;71010300
Deportes de raqueta – Accesorios/recambios;Level 4;10001778;10001778
Otros equipamientos para deportes de raqueta;Level 4;10004097;10004097
Paquetes variados de equipamiento para deportes de raqueta;Level 4;10001779;10001779
Raquetas;Level 4;10001776;10001776
Equipamiento para deportes de patinetes/monopatines;Level 3;71011200;71011200
Otros equipamientos para deportes con patinetes/monopatines;Level 4;10001843;10001843
Paquetes variados de equipamiento para deportes con patinetes/monopatines;Level 4;10001842;10001842
Escúters (motorizados);Level 4;10005814;10005814
Equipamiento para deportes con monopatines – Accesorios/recambios;Level 4;10001841;10001841
Monopatines (no motorizados);Level 4;10001840;10001840
Equipo para deportes de hielo/nieve;Level 3;71010500;71010500
Tablas de Snowboard/tablas de esquí/esquíes;Level 4;10001792;10001792
Trineos;Level 4;10001790;10001790
Equipamiento para deportes de hielo/nieve – Accesorios/recambios;Level 4;10001795;10001795
Otros equipamientos para deportes de hielo/nieve;Level 4;10001797;10001797
Paquetes variados de equipamiento para deportes de hielo/nieve;Level 4;10001796;10001796
Equipo para armas de fuego deportivas;Level 3;71011600;71011600
Escopetas de aire comprimido;Level 4;10001873;10001873
Armas de fuego deportivas – Accesorios/recambios;Level 4;10001877;10001877
Otros equipamientos de armas de fuego;Level 4;10001879;10001879
Paquetes variados de equipamiento para armas de fuego deportivas;Level 4;10001878;10001878
Pelotas/discos/volantes/frisbees/bumeranes;Level 3;71010200;71010200
Bumerangs;Level 4;10001772;10001772
Frisbees;Level 4;10001771;10001771
Disco de hockey;Level 4;10001769;10001769
Plumas;Level 4;10001770;10001770
Pelotas para deportes;Level 4;10001768;10001768
Otros bumerangs/frisbees/plumas/discos de hockey/pelotas para deportes;Level 4;10001775;10001775
Paquetes variados de bumerangs/frisbees/plumas/discos de hockey/pelotas para deportes;Level 4;10001774;10001774
Bates/palos de hockey/palos de golf/tacos/mazos;Level 3;71010400;71010400
Palos de golf/palos de hockey/bates y paletas;Level 4;10001780;10001780
Otros palos de golf/palos de hockey/bates y paletas;Level 4;10001787;10001787
Accesorios para equipos deportivos;Level 3;71011900;71011900
Bombas (eléctricas);Level 4;10005703;10005703
Bombas (no eléctricas);Level 4;10005702;10005702
Telémetros;Level 4;10005812;10005812
Otros accesorios para equipamientos deportivos;Level 4;10001903;10001903
Paquetes variados de accesorios para equipamientos deportivos;Level 4;10001902;10001902
Fundas/cajas/bolsas para equipamientos deportivos;Level 4;10001892;10001892
Contenedores/estantes para almacenar equipamientos deportivos;Level 4;10001898;10001898
Accesorios para redes/porterías deportivas;Level 4;10001894;10001894
Cerramientos/redes/porterías deportivas;Level 4;10001893;10001893
Equipos de marcajes deportivos;Level 4;10001896;10001896
Alfombras/tapetes deportivos;Level 4;10001900;10001900
Marcadores deportivos (no eléctricos);Level 4;10001899;10001899
Marcadores deportivos (eléctricos);Level 4;10004111;10004111
Bolos de madera/bolos de metal/palos deportivos;Level 4;10001897;10001897
Paquetes variados de equipamientos deportivos;Level 3;71012300;71012300
Paquetes variados de equipamientos deportivos;Level 4;10003688;10003688
Equipo de protección personal deportivo;Level 3;71012000;71012000
Otros equipamientos de protección deportiva personal;Level 4;10001912;10001912
Paquetes variados de equipamientos de protección deportiva personal;Level 4;10001911;10001911
Defensas/almohadillas de protección deportiva para el cuerpo;Level 4;10001907;10001907
Máscaras para los ojos/gafas de protección deportiva;Level 4;10001905;10001905
Defensas de protección deportiva para la boca;Level 4;10001904;10001904
Cinturones de sujeción de protección deportiva;Level 4;10001909;10001909
Mesas de deportes;Level 3;71011400;71011400
Mesas de deportes;Level 4;10001855;10001855
Otras mesas de deportes;Level 4;10001859;10001859
Equipo para buceo/surf/natación;Level 3;71011300;71011300
Esquíes/tablas (deportes acuáticos);Level 4;10001844;10001844
Esquíes/tablas (deportes acuáticos) – Accesorios/recambios;Level 4;10001845;10001845
Equipamiento para buceo;Level 4;10001848;10001848
Artículos de entrenamiento para natación;Level 4;10001847;10001847
Equipamientos para deportes de buceo/surf/natación – Accesorios/recambios;Level 4;10001852;10001852
Otros equipamientos para deportes de buceo/surf/natación;Level 4;10001854;10001854
Paquetes variados de equipamientos para deportes de buceo/surf/natación;Level 4;10001853;10001853
Equipo para deportes de tiro;Level 3;71011500;71011500
Flechas;Level 4;10001863;10001863
Arcos;Level 4;10001862;10001862
Dardos;Level 4;10001860;10001860
Equipamiento para deportes de puntería – Accesorios/recambios;Level 4;10001867;10001867
Otros equipamientos para deportes de puntería;Level 4;10001869;10001869
Paquetes variados de equipamiento para deportes de puntería;Level 4;10001868;10001868
Dianas (no eléctricas);Level 4;10001866;10001866
Dianas (eléctricas);Level 4;10001865;10001865
Equipo para deportes al aire libre/atletismo;Level 3;71010100;71010100
Equipamiento para deportes de salto;Level 4;10001764;10001764
Equipamiento para deportes de carrera;Level 4;10001763;10001763
Equipamiento para deportes de tiro;Level 4;10001762;10001762
Otros equipamientos para deportes de atletismo/en cancha;Level 4;10001767;10001767
Paquetes variados de equipamientos para deportes de atletismo/en cancha;Level 4;10001766;10001766
Equipamiento para deportes de montañismo/senderismo;Level 3;71010600;71010600
Equipamiento para deportes de montañismo/senderismo;Level 4;10001798;10001798
Otros equipamientos para deportes de montañismo/senderismo;Level 4;10001805;10001805
Equipamiento para deportes acuáticos (no motorizados);Level 3;71011800;71011800
Vehículos acuáticos (no motorizados);Level 4;10001887;10001887
Vehículos acuáticos – Accesorios/piezas de repuesto (no motorizados);Level 4;10001889;10001889
Otros equipamientos para deportes acuáticos (no motorizados);Level 4;10001891;10001891
Paquetes variados de equipamiento para deportes acuáticos (no motorizados);Level 4;10001890;10001890
Artículos de papelería/maquinaria de oficina/artículos para celebraciones;Level 1;62000000;62000000
Tarjetas de felicitación/papel de regalo/artículos para celebraciones;Level 2;62050000;62050000
Accesorios/papel de regalo;Level 3;62050100;62050100
Papel de regalo;Level 4;10001201;10001201
Accesorios para papel de regalo;Level 4;10001203;10001203
Otros accesorios/papel de regalo;Level 4;10001202;10001202
Paquetes variados de accesorios/papel de regalo;Level 4;10001204;10001204
Paquetes variados de artículos para celebraciones/papel de regalo/tarjetas de felicitación;Level 3;62050200;62050200
Tarjetas de felicitación/invitaciones;Level 3;62050300;62050300
Tarjetas de regalo electrónicas;Level 4;10005813;10005813
Soportes para mostrar tarjetas de felicitación;Level 4;10001206;10001206
Tarjetas de felicitación/invitaciones;Level 4;10001209;10001209
Otras tarjetas de felicitación/invitaciones;Level 4;10001207;10001207
Paquetes variados de tarjetas de felicitación/invitaciones;Level 4;10001208;10001208
Tarjetas/blocs de invitaciones;Level 4;10001212;10001212
Tarjetas postales;Level 4;10001213;10001213
Artículos para celebraciones;Level 3;62050400;62050400
Globos;Level 4;10001214;10001214
Confetis;Level 4;10001215;10001215
Fuegos artificiales;Level 4;10001216;10001216
Otros artículos para celebraciones;Level 4;10001217;10001217
Paquetes variados de artículos para celebraciones;Level 4;10001218;10001218
Galletas saladas para fiestas;Level 4;10001220;10001220
Sombreros para fiestas;Level 4;10001221;10001221
Matasuegras/bocinas;Level 4;10005436;10005436
Máquina de palomitas para fiestas;Level 4;10001222;10001222
Piñatas;Level 4;10001223;10001223
Serpentinas/tiras de figuras de papel;Level 4;10001224;10001224
Artículos de papelería/maquinaria de oficina;Level 2;62060000;62060000
Maquinaria de oficina;Level 3;62060300;62060300
Calculadoras/conversores de divisas (eléctricos);Level 4;10001242;10001242
Caja registradora (eléctrica);Level 4;10001243;10001243
Consumibles de máquinas para plastificar;Level 4;10001246;10001246
Máquinas para plastificar (eléctricas);Level 4;10001247;10001247
Dispositivos multifuncionales;Level 4;10005229;10005229
Otras maquinarias de oficina;Level 4;10001248;10001248
Paquetes variados de maquinaria de oficina;Level 4;10001250;10001250
Consumibles para fotocopiadoras;Level 4;10001251;10001251
Fotocopiadoras;Level 4;10001252;10001252
Consumibles de máquinas de escribir;Level 4;10005676;10005676
Máquinas de escribir (no eléctricas);Level 4;10001253;10001253
Máquinas de escribir (eléctricas);Level 4;10001254;10001254
Artículos de papelería para organización;Level 3;62060400;62060400
Calendarios/agendas;Level 4;10001255;10001255
Bloc/libretas de agendas;Level 4;10001256;10001256
Artículos de papelería para la planificación y organización – Accesorios/recambios;Level 4;10001258;10001258
Otros artículos de papelería para la planificación y organización;Level 4;10001257;10001257
Paquetes variados de artículos de papelería para la planificación y organización;Level 4;10001259;10001259
Diarios/organizadores personales (no eléctricos);Level 4;10001260;10001260
Notas adhesivas/papeleras;Level 4;10005118;10005118
Accesorios/artículos/equipos de embalaje/postales;Level 3;62060500;62060500
Máquinas de franqueo;Level 4;10001262;10001262
Artículos para sellar/insertar/doblar cartas;Level 4;10001263;10001263
Abridores de cartas (no eléctricos);Level 4;10001264;10001264
Abridores de cartas (eléctricos);Level 4;10001265;10001265
Estampillas;Level 4;10006849;10006849
Máquinas para etiquetado postal;Level 4;10001245;10001245
Envoltorio/embalaje postal;Level 4;10001273;10001273
Cajas/tubos postales;Level 4;10001266;10001266
Báscula postal (no eléctrica);Level 4;10001267;10001267
Báscula postal (eléctrica);Level 4;10001268;10001268
Accesorios de embalaje/postales;Level 4;10001269;10001269
Otros accesorios/artículos de ayuda/equipos de embalaje/postales;Level 4;10001270;10001270
Paquetes variados de accesorios/artículos de ayuda/equipos de embalaje/postales;Level 4;10001272;10001272
Equipo de sellos (no eléctrico);Level 4;10001241;10001241
Equipo para presentaciones;Level 3;62060600;62060600
Soportes para mapas móviles;Level 4;10001275;10001275
Retroproyectores;Level 4;10005445;10005445
Punteros (no eléctricos);Level 4;10001276;10001276
Punteros (eléctricos);Level 4;10001277;10001277
Tableros de presentación (no eléctricos);Level 4;10001278;10001278
Tableros de presentación (eléctricos);Level 4;10006406;10006406
Accesorios para equipos de presentación;Level 4;10001281;10001281
Otros equipos de presentación;Level 4;10001280;10001280
Paquetes variados de equipos de presentación;Level 4;10001283;10001283
Mesas para proyectores;Level 4;10005766;10005766
Cierres/carpetas/adhesivos de escritorio;Level 3;62060700;62060700
Quitapegamento/pasta adhesiva;Level 4;10005444;10005444
Accesorios para encuadernaciones;Level 4;10001286;10001286
Maquinas para encuadernar (no eléctricas);Level 4;10001287;10001287
Máquinas para encuadernar (eléctricas);Level 4;10001288;10001288
Cintas adhesivas de escritorio;Level 4;10005126;10005126
Otros sistemas de sujeción/carpetas/adhesivos de escritorio;Level 4;10001295;10001295
Paquetes variados de sistemas de sujeción/carpetas/adhesivos de escritorio;Level 4;10001297;10001297
Sistemas de sujeción de escritorio;Level 4;10001289;10001289
Pegamentos de escritorio;Level 4;10001292;10001292
Quitagrapas de escritorio;Level 4;10001298;10001298
Quitagrapas de escritorio (no eléctricos);Level 4;10001299;10001299
Grapadoras (eléctricas);Level 4;10001300;10001300
Cortadoras/recortadoras de escritorio;Level 3;62060800;62060800
Perforadoras de papel (no eléctricas);Level 4;10001311;10001311
Perforadoras de papel (eléctricas);Level 4;10001312;10001312
Guillotinas/recortadoras de escritorio;Level 4;10001302;10001302
Desmenuzadoras de papel (no eléctricas);Level 4;10001309;10001309
Desmenuzadoras de papel (eléctricas);Level 4;10005119;10005119
Otras cortadoras/recortadoras de escritorio;Level 4;10001306;10001306
Paquetes variados de recortadoras/cortadoras de escritorio;Level 4;10001308;10001308
Tijeras de papelería;Level 4;10005371;10005371
Películas/tarjetas/papel de escritorio;Level 3;62061100;62061100
Papel/formularios de empresas – Impresos previamente;Level 4;10001305;10001305
Libros de ejercicios;Level 4;10005893;10005893
Etiquetas/vales/tiques;Level 4;10001313;10001313
Papel/tarjeta – En blanco;Level 4;10001304;10001304
Otros artículos de películas/tarjetas/papel de escritorio;Level 4;10005120;10005120
Paquetes variados de películas/tarjetas/papel de escritorio;Level 4;10005121;10005121
Transparencias/acetatos;Level 4;10001314;10001314
Productos de archivo/almacenamiento de escritorio;Level 3;62060900;62060900
Cubiertas para libros;Level 4;10005125;10005125
Huchas/cajas para dinero;Level 4;10001316;10001316
Fundas para lápices / plumas;Level 4;10006897;10006897
Carpetas/archivadores/ficheros de escritorio;Level 4;10001318;10001318
Accesorios de escritorio/almacenamiento de elementos de papelería;Level 4;10001320;10001320
Productos de archivo/almacenamiento de escritorio – Accesorios/recambios;Level 4;10001322;10001322
Otros productos de archivo/almacenamiento de escritorio;Level 4;10001321;10001321
Paquetes variados de productos de archivo/almacenamiento de escritorio;Level 4;10001323;10001323
Artículos/instrumentos para dibujar/escribir;Level 3;62060100;62060100
Artículos correctores;Level 4;10001226;10001226
Alfombrilla de escritorio;Level 4;10005206;10005206
Tinta;Level 4;10001225;10001225
Equipos geométricos/de medición (papelería);Level 4;10001231;10001231
Sacapuntas (no eléctrico);Level 4;10001232;10001232
Sacapuntas (eléctrico);Level 4;10001233;10001233
Lápices (papelería);Level 4;10001234;10001234
Bolígrafos (papelería);Level 4;10001235;10001235
Plantillas de letras (papelería);Level 4;10001236;10001236
Instrumentos para escribir – Recambios;Level 4;10001229;10001229
Otros artículos/instrumentos para dibujar/escribir;Level 4;10001228;10001228
Paquetes variados de artículos/instrumentos para dibujar/escribir;Level 4;10001230;10001230
Paquetes variados de artículos para celebraciones/maquinaria de oficina/artículos de papelería;Level 2;62070000;62070000
Paquetes variados de artículos para celebraciones/maquinaria de oficina/artículos de papelería;Level 3;62070100;62070100
Paquetes variados de artículos para celebraciones/maquinaria de oficina/artículos de papelería;Level 4;10003771;10003771
Contenedores de almacenamiento/transporte;Level 1;92000000;92000000
Botellas/garrafas/barriles de almacenamiento (vacíos);Level 2;92010000;92010000
Barriles/bidones de almacenamiento (vacíos);Level 3;92010300;92010300
Barriles/barriletes de almacenamiento (vacíos);Level 4;10005846;10005846
Bidones de almacenamiento (vacíos);Level 4;10005847;10005847
Botellas/garrafas de almacenamiento (vacías);Level 3;92010100;92010100
Garrafas de almacenamiento portátiles (vacías);Level 4;10005852;10005852
Botellas de almacenamiento (vacías);Level 4;10005851;10005851
Material de almacenamiento/transporte;Level 2;92040000;92040000
Soportes/convertidores de manipulación de plataformas;Level 3;92040100;92040100
Carretillas de transporte;Level 4;10005855;10005855
Cajas/cajones/bandejas de almacenamiento/transporte (vacíos);Level 2;92020000;92020000
Cajas/cajones/bandejas de almacenamiento/transporte (vacíos);Level 3;92020100;92020100
Cajas de almacenamiento/transporte (vacías);Level 4;10005848;10005848
Cajones de almacenamiento/transporte (vacíos);Level 4;10005849;10005849
Bandejas de almacenamiento/transporte (vacías);Level 4;10005850;10005850
Materiales de referencia/impresos/de texto;Level 1;60000000;60000000
Materiales de referencia/impresos/de texto;Level 2;60010000;60010000
Libros;Level 3;60010200;60010200
Libros y otras obras impresas;Level 4;10000926;10000926
Mapas;Level 3;60010400;60010400
Mapas impresos;Level 4;10004105;10004105
Publicaciones periódicas;Level 3;60010300;60010300
Publicaciones periódicas impresas;Level 4;10000928;10000928
Almacenamiento de herramientas/artículos de taller;Level 1;84000000;84000000
Almacenamiento de herramientas/artículos de taller;Level 2;84010000;84010000
Almacenamiento de herramientas;Level 3;84010100;84010100
Bolsas/pistoleras/cinturones para herramientas;Level 4;10003678;10003678
Maletines/cajas para herramientas;Level 4;10003676;10003676
Armarios para herramientas;Level 4;10003674;10003674
Estuches/bandejas para herramientas;Level 4;10003677;10003677
Carros para herramientas;Level 4;10003578;10003578
Otros tipos de almacenamiento de herramientas;Level 4;10005102;10005102
Paquetes variados de almacenamiento de herramientas;Level 4;10005104;10005104
Artículos de taller;Level 3;84010200;84010200
Atriles con rodillos;Level 4;10003572;10003572
Mesas de fresadora;Level 4;10005806;10005806
Caballetes de aserrar;Level 4;10003470;10003470
Mesas de trabajo;Level 4;10003468;10003468
Otros artículos de taller;Level 4;10005101;10005101
Accesorios/recambios de artículos de taller;Level 4;10005100;10005100
Telas/trapos para talleres;Level 4;10005723;10005723
Herramientas/equipos manuales;Level 1;80000000;80000000
Herramientas/equipos manuales;Level 2;80010000;80010000
Punzones/perforadoras/embutidores de clavos;Level 3;80011300;80011300
Punzones;Level 4;10003490;10003490
Paquetes variados de clavos/perforadoras/punzones;Level 4;10003778;10003778
Enclavados/encastrados;Level 4;10003489;10003489
Perforadoras;Level 4;10003487;10003487
Equipo de escalada/levantamiento/transporte;Level 3;80010400;80010400
Equipos de escalada/elevación/transporte – Accesorios/recambios;Level 4;10003822;10003822
Plataformas/carretillas manuales;Level 4;10003497;10003497
Repuestos / Accesorios de Escalera;Level 4;10007019;10007019
Escaleras;Level 4;10003821;10003821
Plataformas/andamios;Level 4;10003473;10003473
Tirador de polea (manual);Level 4;10006778;10006778
Poleas y correas de transmisión;Level 4;10005679;10005679
Elevadores de succión;Level 4;10003498;10003498
Carretillas de jardinería o construcción (no eléctricas);Level 4;10003496;10003496
Cortafríos/gubias;Level 3;80011500;80011500
Cortafríos;Level 4;10003488;10003488
Paquetes variados de gubias/cortafríos;Level 4;10003787;10003787
Gubias;Level 4;10003491;10003491
Demolición/retirada;Level 3;80010500;80010500
Palancas/barras para hacer palancas;Level 4;10003499;10003499
Sacaclavos;Level 4;10003495;10003495
Máquinas para abrir tuercas;Level 4;10003563;10003563
Extractores de tornillos;Level 4;10003562;10003562
Taladradoras (no eléctricas);Level 3;80011100;80011100
Taladradoras – Accesorios/ recambios;Level 4;10003542;10003542
Taladradoras (no eléctricas);Level 4;10003541;10003541
Herramientas de mampostería;Level 3;80010200;80010200
Accesorios de aplicación de pintura;Level 4;10005656;10005656
Aplicadores de pintura – No eléctricos;Level 4;10005654;10005654
Piezas de sustitución de madera;Level 4;10002481;10002481
Paletas para escayola;Level 4;10003573;10003573
Cuchillas para placas/espátulas;Level 4;10003476;10003476
Herramientas para revestimiento de pared/techo – No eléctricas;Level 4;10005672;10005672
Embudos;Level 3;80012400;80012400
Embudos (hágalo usted mismo);Level 4;10005714;10005714
Quemadores de gas/antorchas;Level 3;80012700;80012700
Linternas de gas;Level 4;10006783;10006783
Linternas de soldadura;Level 4;10006784;10006784
Rectificadoras/afiladoras/rasquetas;Level 3;80011000;80011000
Fresadora (no eléctrica);Level 4;10003538;10003538
Guías para esmerilado;Level 4;10003539;10003539
Rasquetas;Level 4;10003543;10003543
Afiladores de herramientas (no eléctricos);Level 4;10003540;10003540
Martillos/mazos/hachas/yunques;Level 3;80011600;80011600
Yunques (hágalo usted mismo);Level 4;10003552;10003552
Martillos (hágalo usted mismo);Level 4;10003500;10003500
Martillos/mazos/hachas – Accesorios/recambios;Level 4;10003501;10003501
Paquetes variados de martillos/mazos/hachas (hágalo usted mismo);Level 4;10003791;10003791
Hachas (hágalo usted mismo);Level 4;10003789;10003789
Mazos (hágalo usted mismo);Level 4;10003788;10003788
Cuchillos (no eléctricos);Level 3;80011400;80011400
Hojas de cuchillos – No eléctricos (ocio/utilidad);Level 4;10003824;10003824
Cuchillos – No eléctricos (ocio/utilidad);Level 4;10003492;10003492
Cuchillos (no eléctricos) – Accesorios/recambios;Level 4;10003823;10003823
Herramientas para azulejos/vidrio/albañilería;Level 3;80010300;80010300
Pistola para calafatear (No alimentada);Level 4;10006258;10006258
Diamantes cortavidrios (no eléctricos);Level 4;10003485;10003485
Cortadoras/cizallas – Azulejos (no eléctricas);Level 4;10003483;10003483
Paletas para construcción;Level 4;10003594;10003594
Pulidoras/llanas;Level 4;10003547;10003547
Herramientas de señalización/nivelación/medición;Level 3;80010100;80010100
Calibradores de bisel;Level 4;10005716;10005716
Calibres (hágalo usted mismo);Level 4;10003463;10003463
Compás/brújulas (hágalo usted mismo);Level 4;10003454;10003454
Niveles;Level 4;10003465;10003465
Marcas de tiza/cuerda;Level 4;10005707;10005707
Ruedas de medición;Level 4;10003461;10003461
Micrómetros;Level 4;10003459;10003459
